origin-folder,doc-name,prediction
misc.forsale,76662,rec.autos
misc.forsale,76663,misc.forsale
misc.forsale,76664,sci.electronics
misc.forsale,76665,rec.motorcycles
misc.forsale,76666,comp.sys.ibm.pc.hardware
misc.forsale,76667,misc.forsale
misc.forsale,76668,sci.space
misc.forsale,76669,misc.forsale
misc.forsale,76670,comp.os.ms-windows.misc
misc.forsale,76671,comp.sys.ibm.pc.hardware
misc.forsale,76672,misc.forsale
misc.forsale,76673,misc.forsale
misc.forsale,76674,misc.forsale
misc.forsale,76675,comp.sys.ibm.pc.hardware
misc.forsale,76676,comp.os.ms-windows.misc
misc.forsale,76677,rec.sport.baseball
misc.forsale,76678,sci.space
misc.forsale,76679,misc.forsale
misc.forsale,76680,misc.forsale
misc.forsale,76681,misc.forsale
misc.forsale,76682,misc.forsale
misc.forsale,76683,misc.forsale
misc.forsale,76684,misc.forsale
misc.forsale,76685,sci.electronics
misc.forsale,76686,rec.autos
misc.forsale,76691,comp.os.ms-windows.misc
misc.forsale,76704,misc.forsale
misc.forsale,76742,misc.forsale
misc.forsale,76743,misc.forsale
misc.forsale,76744,misc.forsale
misc.forsale,76745,misc.forsale
misc.forsale,76754,comp.sys.ibm.pc.hardware
misc.forsale,76755,sci.med
misc.forsale,76756,sci.space
misc.forsale,76757,comp.sys.ibm.pc.hardware
misc.forsale,76777,comp.os.ms-windows.misc
misc.forsale,76779,sci.space
misc.forsale,76780,misc.forsale
misc.forsale,76781,misc.forsale
misc.forsale,76782,comp.sys.ibm.pc.hardware
misc.forsale,76783,comp.sys.mac.hardware
misc.forsale,76785,misc.forsale
misc.forsale,76786,misc.forsale
misc.forsale,76787,misc.forsale
misc.forsale,76788,comp.sys.mac.hardware
misc.forsale,76789,comp.graphics
misc.forsale,76790,misc.forsale
misc.forsale,76791,misc.forsale
misc.forsale,76792,misc.forsale
misc.forsale,76793,misc.forsale
misc.forsale,76794,misc.forsale
misc.forsale,76795,misc.forsale
misc.forsale,76796,rec.motorcycles
misc.forsale,76797,comp.graphics
misc.forsale,76798,misc.forsale
misc.forsale,76799,rec.motorcycles
misc.forsale,76800,sci.space
misc.forsale,76801,comp.sys.ibm.pc.hardware
misc.forsale,76802,comp.graphics
misc.forsale,76803,comp.graphics
misc.forsale,76804,misc.forsale
misc.forsale,76805,misc.forsale
misc.forsale,76806,comp.sys.mac.hardware
misc.forsale,76807,rec.motorcycles
misc.forsale,76808,misc.forsale
misc.forsale,76809,misc.forsale
misc.forsale,76810,misc.forsale
misc.forsale,76811,rec.autos
misc.forsale,76812,sci.space
misc.forsale,76813,misc.forsale
misc.forsale,76814,comp.os.ms-windows.misc
misc.forsale,76815,rec.motorcycles
misc.forsale,76816,misc.forsale
misc.forsale,76817,misc.forsale
misc.forsale,76818,rec.autos
misc.forsale,76819,misc.forsale
misc.forsale,76820,misc.forsale
misc.forsale,76821,comp.graphics
misc.forsale,76822,misc.forsale
misc.forsale,76823,misc.forsale
misc.forsale,76824,misc.forsale
misc.forsale,76825,misc.forsale
misc.forsale,76826,comp.sys.ibm.pc.hardware
misc.forsale,76827,misc.forsale
misc.forsale,76828,misc.forsale
misc.forsale,76829,misc.forsale
misc.forsale,76830,comp.os.ms-windows.misc
misc.forsale,76831,misc.forsale
misc.forsale,76832,misc.forsale
misc.forsale,76833,misc.forsale
misc.forsale,76834,sci.electronics
misc.forsale,76835,sci.space
misc.forsale,76836,misc.forsale
misc.forsale,76837,misc.forsale
misc.forsale,76838,soc.religion.christian
misc.forsale,76839,comp.sys.ibm.pc.hardware
misc.forsale,76840,misc.forsale
misc.forsale,76841,comp.sys.ibm.pc.hardware
misc.forsale,76842,comp.sys.ibm.pc.hardware
misc.forsale,76843,misc.forsale
misc.forsale,76844,misc.forsale
misc.forsale,76845,misc.forsale
misc.forsale,76846,misc.forsale
misc.forsale,76847,misc.forsale
misc.forsale,76848,comp.sys.mac.hardware
misc.forsale,76849,comp.graphics
misc.forsale,76850,misc.forsale
misc.forsale,76851,misc.forsale
misc.forsale,76853,misc.forsale
misc.forsale,76854,rec.sport.baseball
misc.forsale,76855,sci.electronics
misc.forsale,76856,misc.forsale
misc.forsale,76857,misc.forsale
misc.forsale,76858,misc.forsale
misc.forsale,76859,misc.forsale
misc.forsale,76860,misc.forsale
misc.forsale,76861,comp.sys.ibm.pc.hardware
misc.forsale,76862,misc.forsale
misc.forsale,76863,misc.forsale
misc.forsale,76864,misc.forsale
misc.forsale,76865,misc.forsale
misc.forsale,76866,sci.crypt
misc.forsale,76867,misc.forsale
misc.forsale,76868,misc.forsale
misc.forsale,76869,sci.space
misc.forsale,76878,misc.forsale
misc.forsale,76879,rec.motorcycles
misc.forsale,76880,rec.sport.baseball
misc.forsale,76881,misc.forsale
misc.forsale,76882,misc.forsale
misc.forsale,76901,talk.politics.mideast
misc.forsale,76902,comp.sys.mac.hardware
misc.forsale,76918,misc.forsale
misc.forsale,76927,misc.forsale
misc.forsale,76935,misc.forsale
misc.forsale,76936,comp.sys.ibm.pc.hardware
misc.forsale,76937,misc.forsale
misc.forsale,76938,rec.autos
misc.forsale,76939,misc.forsale
misc.forsale,76940,comp.os.ms-windows.misc
misc.forsale,76941,comp.graphics
misc.forsale,76942,misc.forsale
misc.forsale,76943,misc.forsale
misc.forsale,76944,rec.motorcycles
misc.forsale,76945,misc.forsale
misc.forsale,77014,misc.forsale
misc.forsale,77056,comp.sys.mac.hardware
rec.autos,103452,rec.autos
rec.autos,103453,rec.autos
rec.autos,103454,sci.med
rec.autos,103455,rec.autos
rec.autos,103456,rec.autos
rec.autos,103457,rec.autos
rec.autos,103458,rec.motorcycles
rec.autos,103459,rec.autos
rec.autos,103460,sci.med
rec.autos,103461,rec.autos
rec.autos,103474,rec.motorcycles
rec.autos,103475,talk.politics.guns
rec.autos,103484,sci.med
rec.autos,103491,rec.autos
rec.autos,103493,comp.graphics
rec.autos,103494,rec.autos
rec.autos,103495,rec.motorcycles
rec.autos,103496,comp.os.ms-windows.misc
rec.autos,103497,sci.med
rec.autos,103498,rec.autos
rec.autos,103499,rec.autos
rec.autos,103500,comp.os.ms-windows.misc
rec.autos,103501,rec.autos
rec.autos,103502,rec.autos
rec.autos,103503,talk.politics.guns
rec.autos,103504,rec.motorcycles
rec.autos,103505,talk.politics.mideast
rec.autos,103506,rec.autos
rec.autos,103507,rec.autos
rec.autos,103508,sci.med
rec.autos,103509,misc.forsale
rec.autos,103510,rec.autos
rec.autos,103511,sci.electronics
rec.autos,103512,rec.autos
rec.autos,103513,sci.med
rec.autos,103514,sci.med
rec.autos,103515,sci.space
rec.autos,103516,sci.space
rec.autos,103517,rec.autos
rec.autos,103518,rec.motorcycles
rec.autos,103519,rec.motorcycles
rec.autos,103520,rec.autos
rec.autos,103521,rec.autos
rec.autos,103522,rec.autos
rec.autos,103523,rec.motorcycles
rec.autos,103524,soc.religion.christian
rec.autos,103525,rec.autos
rec.autos,103526,talk.politics.mideast
rec.autos,103527,rec.motorcycles
rec.autos,103528,rec.autos
rec.autos,103529,rec.motorcycles
rec.autos,103530,sci.electronics
rec.autos,103531,rec.motorcycles
rec.autos,103532,sci.med
rec.autos,103536,rec.autos
rec.autos,103647,rec.autos
rec.autos,103650,comp.os.ms-windows.misc
rec.autos,103653,rec.autos
rec.autos,103656,rec.autos
rec.autos,103657,rec.autos
rec.autos,103658,rec.autos
rec.autos,103659,rec.motorcycles
rec.autos,103660,sci.electronics
rec.autos,103661,rec.autos
rec.autos,103662,rec.autos
rec.autos,103663,sci.med
rec.autos,103664,rec.motorcycles
rec.autos,103665,rec.autos
rec.autos,103666,rec.autos
rec.autos,103667,sci.med
rec.autos,103668,sci.space
rec.autos,103669,rec.autos
rec.autos,103670,rec.autos
rec.autos,103671,rec.motorcycles
rec.autos,103672,rec.autos
rec.autos,103673,rec.autos
rec.autos,103674,rec.motorcycles
rec.autos,103675,rec.autos
rec.autos,103676,rec.motorcycles
rec.autos,103677,rec.autos
rec.autos,103678,rec.autos
rec.autos,103679,talk.politics.mideast
rec.autos,103680,sci.electronics
rec.autos,103681,rec.autos
rec.autos,103682,rec.autos
rec.autos,103683,rec.motorcycles
rec.autos,103684,rec.motorcycles
rec.autos,103685,rec.autos
rec.autos,103686,rec.motorcycles
rec.autos,103687,rec.autos
rec.autos,103688,rec.motorcycles
rec.autos,103689,rec.autos
rec.autos,103690,rec.autos
rec.autos,103691,rec.autos
rec.autos,103692,rec.autos
rec.autos,103693,sci.electronics
rec.autos,103694,rec.motorcycles
rec.autos,103695,sci.med
rec.autos,103696,rec.autos
rec.autos,103697,rec.motorcycles
rec.autos,103698,rec.motorcycles
rec.autos,103699,rec.autos
rec.autos,103700,rec.motorcycles
rec.autos,103701,comp.sys.mac.hardware
rec.autos,103702,rec.motorcycles
rec.autos,103703,sci.med
rec.autos,103704,rec.autos
rec.autos,103705,rec.motorcycles
rec.autos,103706,rec.motorcycles
rec.autos,103707,rec.autos
rec.autos,103708,sci.med
rec.autos,103709,rec.autos
rec.autos,103710,rec.motorcycles
rec.autos,103711,rec.motorcycles
rec.autos,103712,rec.motorcycles
rec.autos,103713,sci.med
rec.autos,103714,rec.autos
rec.autos,103715,rec.motorcycles
rec.autos,103716,sci.med
rec.autos,103717,rec.autos
rec.autos,103718,sci.med
rec.autos,103719,rec.motorcycles
rec.autos,103720,rec.autos
rec.autos,103721,rec.autos
rec.autos,103722,rec.autos
rec.autos,103723,rec.motorcycles
rec.autos,103724,rec.autos
rec.autos,103725,rec.motorcycles
rec.autos,103726,rec.autos
rec.autos,103727,talk.politics.guns
rec.autos,103728,rec.motorcycles
rec.autos,103729,rec.autos
rec.autos,103731,rec.motorcycles
rec.autos,103732,rec.autos
rec.autos,103733,rec.motorcycles
rec.autos,103734,rec.autos
rec.autos,103735,rec.motorcycles
rec.autos,103736,talk.politics.mideast
rec.autos,103737,misc.forsale
rec.autos,103738,rec.autos
rec.autos,103739,sci.med
rec.autos,103740,rec.motorcycles
rec.autos,103741,comp.sys.mac.hardware
rec.autos,103742,rec.autos
rec.autos,103743,rec.autos
rec.autos,103744,rec.autos
rec.autos,103745,rec.motorcycles
rec.autos,103746,rec.autos
rec.autos,103747,rec.autos
rec.autos,103748,rec.autos
rec.autos,103749,sci.med
rec.autos,103750,rec.autos
rec.autos,103751,rec.motorcycles
rec.autos,103752,rec.autos
rec.autos,103753,rec.motorcycles
rec.autos,103754,rec.autos
rec.autos,103755,talk.politics.guns
rec.autos,103756,rec.motorcycles
rec.autos,103757,rec.autos
rec.autos,103758,rec.autos
rec.autos,103760,comp.graphics
rec.autos,103761,rec.motorcycles
rec.autos,103762,rec.motorcycles
rec.autos,103763,rec.autos
rec.autos,103764,soc.religion.christian
rec.autos,103765,rec.motorcycles
rec.autos,103766,talk.politics.guns
rec.autos,103767,rec.motorcycles
rec.autos,103768,misc.forsale
rec.autos,103769,rec.sport.baseball
rec.autos,103770,rec.motorcycles
rec.autos,103771,rec.motorcycles
rec.autos,103772,rec.motorcycles
rec.autos,103773,comp.sys.mac.hardware
rec.autos,103774,rec.autos
rec.autos,103775,rec.motorcycles
rec.autos,103776,rec.autos
rec.autos,103777,misc.forsale
rec.autos,103778,rec.motorcycles
rec.autos,103779,rec.autos
rec.autos,103780,rec.autos
rec.autos,103781,sci.space
rec.autos,103801,rec.motorcycles
rec.autos,103802,comp.os.ms-windows.misc
rec.autos,103803,rec.motorcycles
rec.autos,103804,sci.space
rec.autos,103805,misc.forsale
rec.autos,103806,rec.motorcycles
rec.autos,103807,rec.autos
rec.autos,103808,talk.politics.guns
rec.autos,103809,rec.motorcycles
rec.autos,103810,rec.autos
rec.autos,103811,rec.autos
rec.autos,103812,sci.med
rec.autos,103813,rec.autos
rec.autos,103814,soc.religion.christian
rec.autos,103815,rec.motorcycles
rec.autos,103895,rec.motorcycles
rec.motorcycles,104970,rec.motorcycles
rec.motorcycles,104971,rec.motorcycles
rec.motorcycles,104972,rec.motorcycles
rec.motorcycles,104973,rec.motorcycles
rec.motorcycles,104974,rec.autos
rec.motorcycles,104975,rec.motorcycles
rec.motorcycles,104976,rec.autos
rec.motorcycles,104977,rec.autos
rec.motorcycles,104978,rec.autos
rec.motorcycles,104979,rec.motorcycles
rec.motorcycles,104980,rec.motorcycles
rec.motorcycles,104981,sci.med
rec.motorcycles,104982,rec.motorcycles
rec.motorcycles,104983,rec.motorcycles
rec.motorcycles,104984,rec.autos
rec.motorcycles,104985,rec.autos
rec.motorcycles,104986,misc.forsale
rec.motorcycles,104987,rec.sport.hockey
rec.motorcycles,104988,rec.motorcycles
rec.motorcycles,104989,sci.med
rec.motorcycles,104990,sci.med
rec.motorcycles,104991,rec.motorcycles
rec.motorcycles,104999,rec.autos
rec.motorcycles,105000,rec.motorcycles
rec.motorcycles,105001,misc.forsale
rec.motorcycles,105002,rec.motorcycles
rec.motorcycles,105008,rec.motorcycles
rec.motorcycles,105009,rec.motorcycles
rec.motorcycles,105010,rec.motorcycles
rec.motorcycles,105011,rec.motorcycles
rec.motorcycles,105012,rec.motorcycles
rec.motorcycles,105022,rec.motorcycles
rec.motorcycles,105023,rec.motorcycles
rec.motorcycles,105039,rec.motorcycles
rec.motorcycles,105043,rec.motorcycles
rec.motorcycles,105044,soc.religion.christian
rec.motorcycles,105045,rec.motorcycles
rec.motorcycles,105046,comp.graphics
rec.motorcycles,105047,rec.motorcycles
rec.motorcycles,105048,rec.autos
rec.motorcycles,105049,talk.politics.guns
rec.motorcycles,105050,rec.motorcycles
rec.motorcycles,105051,rec.motorcycles
rec.motorcycles,105052,sci.med
rec.motorcycles,105053,rec.autos
rec.motorcycles,105054,rec.motorcycles
rec.motorcycles,105060,rec.autos
rec.motorcycles,105061,rec.motorcycles
rec.motorcycles,105062,rec.motorcycles
rec.motorcycles,105063,alt.atheism
rec.motorcycles,105064,sci.med
rec.motorcycles,105065,rec.sport.baseball
rec.motorcycles,105066,rec.motorcycles
rec.motorcycles,105067,rec.autos
rec.motorcycles,105069,rec.motorcycles
rec.motorcycles,105077,rec.motorcycles
rec.motorcycles,105078,rec.motorcycles
rec.motorcycles,105079,rec.motorcycles
rec.motorcycles,105094,rec.autos
rec.motorcycles,105095,rec.motorcycles
rec.motorcycles,105096,rec.autos
rec.motorcycles,105097,rec.motorcycles
rec.motorcycles,105098,rec.motorcycles
rec.motorcycles,105099,rec.sport.baseball
rec.motorcycles,105100,sci.med
rec.motorcycles,105101,rec.autos
rec.motorcycles,105102,rec.motorcycles
rec.motorcycles,105103,rec.motorcycles
rec.motorcycles,105104,misc.forsale
rec.motorcycles,105105,rec.autos
rec.motorcycles,105106,rec.motorcycles
rec.motorcycles,105107,rec.motorcycles
rec.motorcycles,105108,rec.motorcycles
rec.motorcycles,105109,rec.motorcycles
rec.motorcycles,105110,talk.politics.guns
rec.motorcycles,105111,sci.electronics
rec.motorcycles,105112,rec.autos
rec.motorcycles,105113,rec.autos
rec.motorcycles,105114,sci.electronics
rec.motorcycles,105115,rec.autos
rec.motorcycles,105116,talk.politics.guns
rec.motorcycles,105117,rec.motorcycles
rec.motorcycles,105118,comp.sys.mac.hardware
rec.motorcycles,105119,rec.motorcycles
rec.motorcycles,105120,rec.autos
rec.motorcycles,105121,soc.religion.christian
rec.motorcycles,105122,rec.autos
rec.motorcycles,105123,rec.motorcycles
rec.motorcycles,105124,rec.motorcycles
rec.motorcycles,105125,misc.forsale
rec.motorcycles,105126,rec.motorcycles
rec.motorcycles,105127,rec.autos
rec.motorcycles,105128,soc.religion.christian
rec.motorcycles,105129,rec.motorcycles
rec.motorcycles,105130,rec.motorcycles
rec.motorcycles,105131,rec.motorcycles
rec.motorcycles,105132,rec.sport.baseball
rec.motorcycles,105133,rec.motorcycles
rec.motorcycles,105134,sci.space
rec.motorcycles,105135,rec.motorcycles
rec.motorcycles,105136,rec.autos
rec.motorcycles,105137,rec.motorcycles
rec.motorcycles,105138,rec.motorcycles
rec.motorcycles,105139,rec.motorcycles
rec.motorcycles,105140,talk.politics.guns
rec.motorcycles,105141,soc.religion.christian
rec.motorcycles,105142,rec.motorcycles
rec.motorcycles,105143,rec.motorcycles
rec.motorcycles,105144,rec.motorcycles
rec.motorcycles,105145,rec.motorcycles
rec.motorcycles,105146,rec.motorcycles
rec.motorcycles,105147,rec.sport.baseball
rec.motorcycles,105148,sci.electronics
rec.motorcycles,105149,rec.motorcycles
rec.motorcycles,105150,talk.politics.guns
rec.motorcycles,105151,rec.autos
rec.motorcycles,105152,rec.motorcycles
rec.motorcycles,105153,talk.politics.guns
rec.motorcycles,105154,comp.windows.x
rec.motorcycles,105155,sci.med
rec.motorcycles,105156,misc.forsale
rec.motorcycles,105157,talk.politics.guns
rec.motorcycles,105158,sci.space
rec.motorcycles,105159,rec.motorcycles
rec.motorcycles,105160,rec.motorcycles
rec.motorcycles,105161,rec.autos
rec.motorcycles,105162,rec.motorcycles
rec.motorcycles,105202,misc.forsale
rec.motorcycles,105203,rec.motorcycles
rec.motorcycles,105204,rec.motorcycles
rec.motorcycles,105205,rec.motorcycles
rec.motorcycles,105206,rec.autos
rec.motorcycles,105207,comp.graphics
rec.motorcycles,105208,rec.autos
rec.motorcycles,105209,sci.space
rec.motorcycles,105210,rec.motorcycles
rec.motorcycles,105211,rec.motorcycles
rec.motorcycles,105212,soc.religion.christian
rec.motorcycles,105213,rec.autos
rec.motorcycles,105214,soc.religion.christian
rec.motorcycles,105215,rec.autos
rec.motorcycles,105216,rec.motorcycles
rec.motorcycles,105217,rec.motorcycles
rec.motorcycles,105218,rec.motorcycles
rec.motorcycles,105219,rec.autos
rec.motorcycles,105220,talk.politics.mideast
rec.motorcycles,105221,sci.electronics
rec.motorcycles,105222,rec.motorcycles
rec.motorcycles,105223,rec.autos
rec.motorcycles,105224,rec.motorcycles
rec.motorcycles,105225,rec.motorcycles
rec.motorcycles,105226,rec.motorcycles
rec.motorcycles,105227,rec.motorcycles
rec.motorcycles,105228,rec.motorcycles
rec.motorcycles,105229,rec.motorcycles
rec.motorcycles,105230,misc.forsale
rec.motorcycles,105231,sci.med
rec.motorcycles,105232,rec.motorcycles
rec.motorcycles,105233,rec.motorcycles
rec.motorcycles,105234,rec.motorcycles
rec.motorcycles,105235,sci.electronics
rec.motorcycles,105236,rec.motorcycles
rec.motorcycles,105237,rec.sport.baseball
rec.motorcycles,105238,rec.sport.baseball
rec.motorcycles,105239,rec.motorcycles
rec.motorcycles,105240,rec.motorcycles
rec.motorcycles,105241,rec.motorcycles
rec.motorcycles,105242,rec.motorcycles
rec.motorcycles,105243,sci.space
rec.motorcycles,105244,rec.motorcycles
rec.motorcycles,105245,rec.motorcycles
rec.motorcycles,105246,rec.autos
rec.motorcycles,105247,rec.motorcycles
rec.motorcycles,105248,rec.autos
rec.motorcycles,105249,rec.autos
rec.motorcycles,105250,rec.autos
rec.motorcycles,105251,rec.motorcycles
rec.motorcycles,105252,rec.motorcycles
rec.motorcycles,105253,rec.motorcycles
rec.motorcycles,105254,rec.motorcycles
rec.motorcycles,105255,rec.motorcycles
rec.motorcycles,105256,soc.religion.christian
rec.motorcycles,105257,rec.motorcycles
rec.motorcycles,105258,rec.motorcycles
rec.motorcycles,105259,rec.autos
rec.motorcycles,105260,rec.motorcycles
rec.motorcycles,105261,rec.autos
rec.motorcycles,105262,rec.motorcycles
rec.motorcycles,105263,rec.motorcycles
rec.motorcycles,105380,rec.motorcycles
rec.motorcycles,105381,misc.forsale
rec.motorcycles,105517,soc.religion.christian
rec.motorcycles,105558,rec.autos
rec.motorcycles,105559,sci.electronics
rec.motorcycles,105560,rec.autos
rec.motorcycles,105561,talk.politics.guns
rec.motorcycles,105563,sci.med
rec.motorcycles,105564,rec.motorcycles
rec.motorcycles,105661,misc.forsale
rec.motorcycles,105662,rec.motorcycles
rec.sport.baseball,104955,talk.politics.guns
rec.sport.baseball,104956,rec.sport.baseball
rec.sport.baseball,104957,rec.sport.baseball
rec.sport.baseball,104958,talk.politics.guns
rec.sport.baseball,104959,rec.motorcycles
rec.sport.baseball,104960,comp.os.ms-windows.misc
rec.sport.baseball,104961,rec.sport.baseball
rec.sport.baseball,104962,rec.sport.baseball
rec.sport.baseball,104963,rec.sport.baseball
rec.sport.baseball,104964,rec.sport.baseball
rec.sport.baseball,104965,rec.sport.baseball
rec.sport.baseball,104966,talk.politics.mideast
rec.sport.baseball,104967,rec.sport.hockey
rec.sport.baseball,104968,rec.sport.hockey
rec.sport.baseball,104969,rec.sport.hockey
rec.sport.baseball,104970,rec.motorcycles
rec.sport.baseball,104971,rec.sport.baseball
rec.sport.baseball,104972,comp.os.ms-windows.misc
rec.sport.baseball,104973,rec.sport.baseball
rec.sport.baseball,104974,rec.sport.baseball
rec.sport.baseball,104975,rec.motorcycles
rec.sport.baseball,104976,talk.politics.guns
rec.sport.baseball,104977,rec.sport.baseball
rec.sport.baseball,104978,sci.med
rec.sport.baseball,104979,rec.sport.baseball
rec.sport.baseball,104980,rec.sport.baseball
rec.sport.baseball,104981,rec.motorcycles
rec.sport.baseball,104982,rec.autos
rec.sport.baseball,104983,rec.autos
rec.sport.baseball,104984,rec.sport.hockey
rec.sport.baseball,104985,rec.sport.baseball
rec.sport.baseball,104986,rec.sport.baseball
rec.sport.baseball,104987,rec.sport.baseball
rec.sport.baseball,104988,talk.politics.guns
rec.sport.baseball,104989,talk.politics.guns
rec.sport.baseball,104990,rec.sport.hockey
rec.sport.baseball,104991,rec.sport.baseball
rec.sport.baseball,104992,rec.sport.baseball
rec.sport.baseball,104993,rec.sport.hockey
rec.sport.baseball,104994,rec.sport.baseball
rec.sport.baseball,104995,rec.autos
rec.sport.baseball,104996,soc.religion.christian
rec.sport.baseball,104997,rec.motorcycles
rec.sport.baseball,104998,rec.sport.baseball
rec.sport.baseball,104999,sci.med
rec.sport.baseball,105000,rec.sport.baseball
rec.sport.baseball,105001,talk.politics.guns
rec.sport.baseball,105002,rec.sport.baseball
rec.sport.baseball,105003,rec.sport.hockey
rec.sport.baseball,105004,talk.politics.guns
rec.sport.baseball,105005,rec.sport.baseball
rec.sport.baseball,105006,rec.sport.baseball
rec.sport.baseball,105007,rec.sport.hockey
rec.sport.baseball,105008,comp.os.ms-windows.misc
rec.sport.baseball,105009,rec.sport.baseball
rec.sport.baseball,105010,rec.motorcycles
rec.sport.baseball,105011,rec.sport.baseball
rec.sport.baseball,105012,rec.sport.baseball
rec.sport.baseball,105013,rec.sport.baseball
rec.sport.baseball,105014,rec.sport.baseball
rec.sport.baseball,105015,rec.sport.hockey
rec.sport.baseball,105016,rec.sport.hockey
rec.sport.baseball,105017,talk.politics.mideast
rec.sport.baseball,105018,rec.sport.baseball
rec.sport.baseball,105019,rec.sport.baseball
rec.sport.baseball,105020,rec.sport.baseball
rec.sport.baseball,105021,rec.sport.baseball
rec.sport.baseball,105022,rec.sport.baseball
rec.sport.baseball,105023,rec.sport.baseball
rec.sport.baseball,105024,rec.sport.baseball
rec.sport.baseball,105025,rec.autos
rec.sport.baseball,105026,rec.sport.hockey
rec.sport.baseball,105027,rec.sport.hockey
rec.sport.baseball,105028,rec.motorcycles
rec.sport.baseball,105029,rec.sport.hockey
rec.sport.baseball,105030,rec.sport.baseball
rec.sport.baseball,105031,rec.motorcycles
rec.sport.baseball,105032,rec.sport.baseball
rec.sport.baseball,105033,rec.motorcycles
rec.sport.baseball,105034,talk.politics.guns
rec.sport.baseball,105035,rec.sport.baseball
rec.sport.baseball,105036,rec.sport.baseball
rec.sport.baseball,105037,rec.sport.baseball
rec.sport.baseball,105039,sci.med
rec.sport.baseball,105040,rec.sport.hockey
rec.sport.baseball,105041,rec.sport.hockey
rec.sport.baseball,105042,rec.sport.baseball
rec.sport.baseball,105043,sci.space
rec.sport.baseball,105044,rec.sport.baseball
rec.sport.baseball,105045,rec.sport.hockey
rec.sport.baseball,105046,rec.sport.hockey
rec.sport.baseball,105047,rec.sport.baseball
rec.sport.baseball,105048,rec.sport.hockey
rec.sport.baseball,105049,rec.sport.baseball
rec.sport.baseball,105050,rec.motorcycles
rec.sport.baseball,105051,rec.sport.hockey
rec.sport.baseball,105052,rec.sport.hockey
rec.sport.baseball,105053,rec.sport.hockey
rec.sport.baseball,105054,rec.motorcycles
rec.sport.baseball,105055,rec.sport.hockey
rec.sport.baseball,105056,rec.sport.hockey
rec.sport.baseball,105057,rec.sport.baseball
rec.sport.baseball,105058,rec.autos
rec.sport.baseball,105059,soc.religion.christian
rec.sport.baseball,105060,rec.sport.hockey
rec.sport.baseball,105061,rec.sport.baseball
rec.sport.baseball,105062,rec.sport.baseball
rec.sport.baseball,105063,rec.sport.baseball
rec.sport.baseball,105064,sci.med
rec.sport.baseball,105065,rec.autos
rec.sport.baseball,105066,rec.sport.baseball
rec.sport.baseball,105067,rec.sport.baseball
rec.sport.baseball,105068,rec.sport.baseball
rec.sport.baseball,105069,rec.sport.baseball
rec.sport.baseball,105070,rec.sport.hockey
rec.sport.baseball,105071,rec.motorcycles
rec.sport.baseball,105072,rec.sport.baseball
rec.sport.baseball,105073,rec.sport.hockey
rec.sport.baseball,105074,rec.sport.baseball
rec.sport.baseball,105075,sci.space
rec.sport.baseball,105076,rec.sport.baseball
rec.sport.baseball,105077,rec.sport.hockey
rec.sport.baseball,105078,rec.sport.baseball
rec.sport.baseball,105079,rec.sport.baseball
rec.sport.baseball,105080,rec.sport.baseball
rec.sport.baseball,105081,rec.sport.baseball
rec.sport.baseball,105082,rec.sport.baseball
rec.sport.baseball,105083,rec.sport.baseball
rec.sport.baseball,105084,rec.sport.baseball
rec.sport.baseball,105085,rec.sport.baseball
rec.sport.baseball,105086,rec.motorcycles
rec.sport.baseball,105087,rec.sport.baseball
rec.sport.baseball,105088,rec.motorcycles
rec.sport.baseball,105089,rec.sport.baseball
rec.sport.baseball,105090,sci.med
rec.sport.baseball,105091,rec.sport.baseball
rec.sport.baseball,105092,rec.sport.hockey
rec.sport.baseball,105093,soc.religion.christian
rec.sport.baseball,105094,rec.sport.baseball
rec.sport.baseball,105095,rec.motorcycles
rec.sport.baseball,105096,rec.sport.baseball
rec.sport.baseball,105097,rec.sport.baseball
rec.sport.baseball,105098,talk.politics.guns
rec.sport.baseball,105099,rec.sport.baseball
rec.sport.baseball,105100,rec.sport.baseball
rec.sport.baseball,105101,rec.motorcycles
rec.sport.baseball,105102,rec.sport.baseball
rec.sport.baseball,105103,rec.autos
rec.sport.baseball,105104,rec.sport.baseball
rec.sport.baseball,105105,rec.sport.baseball
rec.sport.baseball,105106,rec.sport.baseball
rec.sport.baseball,105107,rec.sport.hockey
rec.sport.baseball,105108,rec.sport.hockey
rec.sport.baseball,105109,rec.sport.hockey
rec.sport.baseball,105110,rec.sport.baseball
rec.sport.baseball,105111,rec.sport.hockey
rec.sport.baseball,105112,sci.space
rec.sport.baseball,105113,rec.sport.baseball
rec.sport.baseball,105114,rec.sport.hockey
rec.sport.baseball,105115,rec.sport.baseball
rec.sport.baseball,105116,rec.motorcycles
rec.sport.baseball,105117,sci.med
rec.sport.baseball,105118,rec.sport.baseball
rec.sport.baseball,105119,rec.motorcycles
rec.sport.baseball,105120,rec.sport.baseball
rec.sport.baseball,105121,rec.sport.baseball
rec.sport.baseball,105122,soc.religion.christian
rec.sport.baseball,105123,rec.sport.baseball
rec.sport.baseball,105124,rec.sport.baseball
rec.sport.baseball,105130,rec.sport.hockey
rec.sport.baseball,105144,rec.sport.baseball
rec.sport.baseball,105145,rec.sport.baseball
rec.sport.baseball,105146,rec.autos
rec.sport.baseball,105147,talk.politics.guns
rec.sport.baseball,105148,rec.sport.baseball
rec.sport.baseball,105149,rec.sport.hockey
rec.sport.baseball,105150,rec.sport.baseball
rec.sport.baseball,105151,rec.sport.baseball
rec.sport.baseball,105152,rec.sport.baseball
